artist_name,track_name,album_name,release_date,explicit,popularity,track_id,duration_ms,album_artwork_url,danceability,energy,valence,tempo,loudness,speechiness,acousticness,instrumentalness,liveness,is_album_track,is_feature,release_year,duration_min
The Lonely Island,YOLO (feat. Kendrick Lamar),The Wack Album,2013-01-01,False,24,5KGLJFlE9iAjKubfW07ZZy,184640,https://i.scdn.co/image/ab67616d00001e02e96f151ce90b66c152ec1fbc,0.611,0.871,0.66,160.032,-3.003,0.275,0.0284,0.0,0.157,False,True,2013,3.0773333333333333
A$AP Rocky,"1Train (feat. Kendrick Lamar, Joey Bada$$, Yelawolf, Danny Brown, Action Bronson & Big K.R.I.T.)",LONG.LIVE.A$AP (Deluxe Version),2013-01-01,True,62,1eLU27PPFxBhbp1CBjPh9J,372173,https://i.scdn.co/image/ab67616d00001e022ae92030b51fb8135d694af9,0.489,0.878,0.775,81.497,-3.36,0.368,0.351,0.0,0.698,False,True,2013,6.202883333333333
Dido,Let Us Move On (feat. Kendrick Lamar),Girl Who Got Away (Expanded Edition),2013-03-04,False,32,6zZ1sPk865qtbageCHRjxZ,250360,https://i.scdn.co/image/ab67616d00001e024152de27d85f3fa7838e1184,0.597,0.69,0.227,87.051,-7.276,0.0422,0.00482,0.000749,0.171,False,True,2013,4.172666666666666
The Game,See No Evil (feat. Kendrick Lamar),Jesus Piece,2012-01-01,True,0,3uDqWDYpdWRmLrKUavldAw,284306,https://i.scdn.co/image/ab67616d00001e0267b69f4b53f05c6a7501cc66,0.484,0.456,0.0763,157.21,-9.057,0.292,0.551,0.0,0.144,False,True,2012,4.738433333333333
Pac Div,Cross-Trainers (feat. Kendrick Lamar & Blu),The Div / GMB,2015-05-19,True,0,2PESE8ilPrfmPeaLdMoP6t,264293,https://i.scdn.co/image/ab67616d00001e02999ee0e9322e50c05d202744,0.526,0.927,0.452,89.787,-3.179,0.259,0.00521,0.0,0.273,False,True,2015,4.404883333333333
A$AP Rocky,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",LONG.LIVE.A$AP (Deluxe Version),2013-01-11,True,2,4XoP1AkbOurU9CeZ2rMEz2,233786,https://i.scdn.co/image/ab67616d00001e023265ed162fa2dd5ec6434ee4,0.869,0.687,0.668,96.006,-6.816,0.263,0.0208,1e-06,0.114,False,True,2013,3.8964333333333334
ZZ Ward,Cryin Wolf (feat. Kendrick Lamar),Til the Casket Drops,2012-01-01,False,27,63q8MyDPEfsLZlas5oJw8Z,241213,https://i.scdn.co/image/ab67616d00001e02b02f642851816d9384b90aa6,0.793,0.578,0.433,116.962,-6.813,0.0907,0.128,0.00104,0.29,False,True,2012,4.020216666666666
Birdman,B-Boyz (feat. Kendrick Lamar),B-Boyz,2012-01-01,True,11,2pgzZ7VrMR6E3LbRNlsMdl,313720,https://i.scdn.co/image/ab67616d00001e021021a7bdeff5961c106d1266,0.579,0.897,0.546,143.124,-4.368,0.232,0.0176,4.2e-06,0.317,False,True,2012,5.228666666666666
DJ Khaled,They Ready (feat. Kendrick Lamar),Kiss The Ring (Deluxe),2012-01-01,True,0,5T7KGjaUeMJjFpRUibdMtB,194253,https://i.scdn.co/image/ab67616d00001e0297c557e5bfc8e8cf8ab880c4,0.601,0.887,0.724,151.893,-3.623,0.347,0.101,0.0,0.403,False,True,2012,3.23755
Infamous DJ Haze,I'm Ghost (feat. Kendrick Lamar),I'm Ghost,2012-03-26,False,5,5o5t7ykYl224QyA4k0SwKj,165825,https://i.scdn.co/image/ab67616d00001e022bc90a19d262aa4747e05fbe,0.53,0.797,0.61,96.066,-7.006,0.243,0.0502,0.0,0.883,False,True,2012,2.76375
E-40,Catch A Fade (feat. Kendrick Lamar),The Block Brochure: Jumbo Pack,2015-05-04,True,0,6eJCN7ln9nOXoe6nV60CnO,248559,https://i.scdn.co/image/ab67616d00001e0244d415428972998ae78ed971,0.584,0.677,0.469,81.992,-6.985,0.334,0.114,0.0,0.388,False,True,2015,4.14265
Frank Anthony,Live in My Bed (feat. Kendrick Lamar),Live in My Bed (feat. Kendrick Lamar),2013-01-07,True,2,7Ca6kyvnZrXDJIlYXGxcyJ,296464,https://i.scdn.co/image/ab67616d00001e02b823acd0b0c4f8501b77558f,0.583,0.867,0.343,128.062,-3.061,0.0451,0.162,0.0,0.423,False,True,2013,4.941066666666667
Lyn Charles,Star Life (feat. Kendrick Lamar),Star Life (feat. Kendrick Lamar),2012-03-04,False,21,2ZblN6mtRfOB3sS8Z8bLY6,209059,https://i.scdn.co/image/ab67616d00001e02662e0130f39fedfc96765269,0.789,0.933,0.412,122.152,-1.871,0.258,0.0451,1.13e-06,0.314,False,True,2012,3.4843166666666665
Melo Kan,You Don't Like (feat. Kendrick Lamar),Mama's Only Sun,2012-03-20,False,41,3KiHviQnMqQqvbQ7Bo6ZS0,208806,https://i.scdn.co/image/ab67616d00001e023a9ef4df859b0f0ab5eab052,0.648,0.864,0.762,150.906,-5.099,0.301,0.304,0.0,0.38,False,True,2012,3.4801
DJ Drama,"My Way (feat. Common, Lloyd & Kendrick Lamar)",Quality Street Music,2012-10-02,True,0,5R5P99xkLarzSolqb7xd7k,218386,https://i.scdn.co/image/ab67616d00001e02ebe298eb7e5c38bd1d6668aa,0.715,0.439,0.319,82.072,-7.596,0.157,0.132,0.0,0.106,False,True,2012,3.6397666666666666
Meek Mill,A1 Everything (feat. Kendrick Lamar),Dreamchasers 2,2012-05-07,True,36,07gbvH9nMYyZr92vbiicCi,173400,https://i.scdn.co/image/ab67616d00001e023e1a2db813bd01027106e470,0.511,0.597,0.806,85.602,-9.88,0.377,0.00607,0.0,0.297,False,True,2012,2.89
Skeme,I Remember (feat. Kendrick Lamar),Alive & Living,2012-10-16,True,0,6eTwu8I7nosvp2AhMlJz2m,290299,https://i.scdn.co/image/ab67616d00001e0243fd9fb774cd2714aa42c3b6,0.713,0.859,0.772,167.132,-6.407,0.234,0.0877,0.0,0.113,False,True,2012,4.838316666666667
Ab-Soul,Black Lip Bastard (Rmx) (feat. Black Hippy) (feat. Kendrick Lamar),Control System,2012-05-11,True,35,1waF10M9885TamPSsiK3hs,348783,https://i.scdn.co/image/ab67616d00001e02758f24ced78e29586d931404,0.513,0.902,0.583,76.415,-1.354,0.37,0.155,0.0,0.689,False,True,2012,5.81305
Ab-Soul,Illuminate (feat. Kendrick Lamar),Control System,2012-05-11,True,51,3tK9aXMLi2QSMvxAS7rpv5,306730,https://i.scdn.co/image/ab67616d00001e02758f24ced78e29586d931404,0.719,0.855,0.504,132.83,-5.977,0.39,0.384,0.0,0.0696,False,True,2012,5.112166666666667
Mac Miller,Fight the Feeling (feat. Kendrick Lamar),Macadelic (Remastered Edition),2012-03-23,True,1,2w9htZtkcbR48NCWzXjfvb,301769,https://i.scdn.co/image/ab67616d00001e02908afd2dae7320208da889fd,0.569,0.881,0.811,148.067,-5.873,0.365,0.111,0.0,0.655,False,True,2012,5.029483333333333
BJ The Chicago Kid,His Pain (feat. Kendrick Lamar),Pineapple Now-Laters,2012-02-21,False,19,2uujJLrRplaQMkEx8CybZ8,329000,https://i.scdn.co/image/ab67616d00001e020cab3da75575f40a3e32c234,0.447,0.422,0.77,165.695,-11.076,0.167,0.872,5.6e-06,0.102,False,True,2012,5.483333333333333
B.o.B,I'm On 2.0 (feat. Kendrick Lamar),Black Print,2012-09-18,True,34,2pMOLATPaYxPeeU1XfH7Ss,301053,https://i.scdn.co/image/ab67616d00001e0235fcc6a9751f2a90847a4495,0.529,0.826,0.632,138.631,-6.674,0.325,0.13,0.0,0.394,False,True,2012,5.01755
AWOLNATION,Sail - Tde Remix (feat. Kendrick Lamar & Ab Soul),Megalithic Symphony Deluxe,2011-01-01,False,0,62DDZO6qytqQj7VCTwosOF,240779,https://i.scdn.co/image/ab67616d00001e025a41b6c530b167ffba6a92f5,0.609,0.669,0.488,89.99,-7.157,0.072,0.0238,1.5e-05,0.0897,False,True,2011,4.012983333333334
8 Ounz,College Girls (feat. Kendrick Lamar),"Hip Hop Had a Dream: The World Wide Tape, Vol. 2",2012-03-05,True,11,5MDvjyhIVrl7Lt8z0YEflo,273737,https://i.scdn.co/image/ab67616d00001e029144d3416fbeae0941270b4c,0.788,0.787,0.757,93.965,-4.665,0.243,0.246,0.0,0.745,False,True,2012,4.562283333333333
Terrace Martin,Give Me Some Of You (feat. Kendrick Lamar),"Here, My Dear",2011-12-13,True,26,2CAeV2xbF3kAKbScwBQUXF,154800,https://i.scdn.co/image/ab67616d00001e02b490bbe26dcd314811bbcf03,0.636,0.724,0.592,190.355,-6.924,0.238,0.0697,0.0,0.188,False,True,2011,2.58
Terrace Martin,I Had No Idea (feat. Kendrick Lamar),"Here, My Dear",2011-12-13,True,18,3OMXlsNh8VKBHtueWYghSh,223160,https://i.scdn.co/image/ab67616d00001e02b490bbe26dcd314811bbcf03,0.472,0.496,0.346,150.365,-11.712,0.158,0.215,1.91e-06,0.0897,False,True,2011,3.719333333333333
Casey Veggies,Ridin' Roun Town (Remix) (feat. Kendrick Lamar),Sleeping in Class,2011-09-20,False,22,5JWZ96zO5tirwJiiBEbxFR,405747,https://i.scdn.co/image/ab67616d00001e02e1f44aa720c8bdcf4176605e,0.559,0.845,0.448,142.0,-4.486,0.23,0.000692,0.0,0.309,False,True,2011,6.76245
Terrace Martin,Do It Again (feat. Kendrick Lamar),Locke High 2,2011-10-25,True,24,6tjxsNiHSu2XhtTwlIauIG,251239,https://i.scdn.co/image/ab67616d00001e0279f2ccf58d4d9044bb61fe40,0.854,0.587,0.793,126.031,-10.013,0.219,0.122,0.0,0.232,False,True,2011,4.187316666666667
Terrace Martin,Reasons For Seasons (feat. Kendrick Lamar),Locke High 2,2011-10-25,True,14,1ap0EZeDrx2G6D6SoZVhTS,207292,https://i.scdn.co/image/ab67616d00001e0279f2ccf58d4d9044bb61fe40,0.486,0.648,0.602,85.752,-9.429,0.364,0.0905,0.0,0.137,False,True,2011,3.4548666666666668
Drake,Buried Alive Interlude (feat. Kendrick Lamar),Take Care (Deluxe),2011-11-15,True,56,1ZyudLFv35SRvY5SvTZqJx,150960,https://i.scdn.co/image/ab67616d00001e02c7ea04a9b455e3f68ef82550,0.711,0.543,0.801,102.01,-12.692,0.112,0.412,0.0,0.505,False,True,2011,2.516
Shwayze,Over and Over (feat. Kendrick Lamar & Sophie Stern),Island in the Sun,2011-09-13,True,0,3xmeva3dILhNSMe2aLda08,330176,https://i.scdn.co/image/ab67616d00001e0207416fe293339b6421a0e666,0.694,0.778,0.636,150.026,-5.759,0.083,0.355,0.0,0.142,False,True,2011,5.502933333333333
9th Wonder,"Enjoy (West Coastin) (feat. Warren G, Murs & Kendrick Lamar)",The Wonder Years,2011-09-27,True,29,7B1uCXXvHll5iglHyp4CkP,203388,https://i.scdn.co/image/ab67616d00001e02878fdbe5118f66ab7dea3fd9,0.801,0.728,0.796,88.704,-6.221,0.359,0.0347,0.0,0.096,False,True,2011,3.3898
Smoke DZA,How Far We Go (Uptown 81) (feat. Kendrick Lamar),The Hustler's Catalog,2011-04-10,True,0,2Hqa8dOzF4vNQBj6z10HQl,208120,https://i.scdn.co/image/ab67616d00001e02550b6f5a96da04704a6745ca,0.531,0.974,0.529,82.892,-3.863,0.428,0.227,0.0,0.0722,False,True,2011,3.4686666666666666
Smoke DZA,Ball Game (feat. Kendrick Lamar),Rolling Stoned,2011-08-30,True,0,5Q5ke86MJ7VsB0SrQwia5O,144870,https://i.scdn.co/image/ab67616d00001e02de915c6fddb046eae2b5d7b7,0.457,0.942,0.675,80.248,-3.711,0.43,0.44,0.0716,0.078,False,True,2011,2.4145
Tech N9ne,I Love Music (feat. Kendrick Lamar),All 6's And 7's,2011-06-07,True,26,6YCjFXmg82VWvvZOinpaxI,226813,https://i.scdn.co/image/ab67616d00001e026a0b17b302637c4094433f09,0.652,0.874,0.848,91.639,-3.504,0.332,0.217,0.0,0.273,False,True,2011,3.7802166666666666
XV,Textbook Stuff (feat. Kendrick Lamar),Zero Heroes,2022-04-15,True,0,1jVarrWzkKnfQVI67E7WTT,247428,https://i.scdn.co/image/ab67616d00001e023f86c9e8c6a392efdddc212b,0.531,0.855,0.253,173.872,-7.635,0.342,0.0635,0.0,0.122,False,True,2022,4.1238
Rapper Big Pooh,RapperPooh-a-lude (feat. Kendrick Lamar),FatBoyFresh Vol. 1: For Members Only,2011-04-05,True,19,6ElQRz1lyOxDnrKFa61QV0,255895,https://i.scdn.co/image/ab67616d00001e02c35ac0a72c1e4f1caf29fae1,0.742,0.544,0.204,91.042,-10.727,0.539,0.0673,0.0,0.0764,False,True,2011,4.264916666666666
Consequence,Up Against The Wall (feat. Roc Marci & Kendrick Lamar),Movies on Demand 2,2011-07-29,False,41,1E3aKOxdp5Qu5WtrdWaGbF,275265,https://i.scdn.co/image/ab67616d00001e02c8200759976d9c2517060494,0.513,0.915,0.727,80.815,-5.528,0.295,0.318,0.0,0.758,False,True,2011,4.58775
Jay Rock,"Say Wassup (feat. Sc Hoolboy Q, Ab Soul & Kendrick Lamar)",Follow Me Home,2011-07-26,True,45,2iAPQ5Stbj7CIUThV8Udxq,263346,https://i.scdn.co/image/ab67616d00001e02a3304a767980bcc680874c66,0.757,0.771,0.203,77.024,-4.214,0.285,0.047,0.0,0.291,False,True,2011,4.3891
Jay Rock,Hood Gone Love It (feat. Kendrick Lamar),Follow Me Home,2011-07-26,True,66,6i6cWTCYBOKEdJnWjzm2yk,245466,https://i.scdn.co/image/ab67616d00001e02a3304a767980bcc680874c66,0.636,0.856,0.677,91.81,-3.974,0.312,0.0879,0.0,0.289,False,True,2011,4.0911
Black Hippy,Constipation (feat. Kendrick Lamar),Longterm Mentality,2011-04-05,True,27,6vul391xSdDR66GL0B5I3Y,206937,https://i.scdn.co/image/ab67616d00001e0231770acc5bf39b3d2875fa64,0.7,0.884,0.639,110.066,-5.764,0.242,0.17,8.2e-06,0.199,False,True,2011,3.44895
Ab-Soul,Moscato (feat. Kendrick Lamar),Longterm Mentality,2011-04-05,True,34,6r7TooNgUM1qpUWkzMA0fU,279742,https://i.scdn.co/image/ab67616d00001e0231770acc5bf39b3d2875fa64,0.773,0.644,0.582,124.483,-8.782,0.133,0.245,0.0,0.344,False,True,2011,4.662366666666666
Ab-Soul,Hell Yeah (feat. Kendrick Lamar),Longterm Mentality,2011-04-05,True,21,7c96ddcW9lnRf2BOcmNUEA,256992,https://i.scdn.co/image/ab67616d00001e0231770acc5bf39b3d2875fa64,0.555,0.69,0.305,149.874,-7.987,0.155,0.00477,0.0,0.445,False,True,2011,4.2832
Black Hippy,Rolling Stone (feat. Kendrick Lamar),Setbacks,2011-01-11,True,42,7x9vJE3Xa7mIH106rzO9Tk,216569,https://i.scdn.co/image/ab67616d00001e02b972e856818dbcae8525b545,0.916,0.472,0.229,117.066,-12.263,0.0712,0.0188,0.0,0.167,False,True,2011,3.6094833333333334
ScHoolboy Q,Birds & The Beez (feat. Kendrick Lamar),Setbacks,2011-01-11,True,46,6TLSA1Tmw8RQxvAioq6je6,260026,https://i.scdn.co/image/ab67616d00001e02b972e856818dbcae8525b545,0.554,0.619,0.281,95.919,-10.628,0.269,0.12,0.0,0.341,False,True,2011,4.3337666666666665
ScHoolboy Q,LigHt Years AHead (Sky HigH) (feat. Kendrick Lamar),Setbacks,2011-01-11,True,34,1hjOus1mOUJ5lObEg2I077,251783,https://i.scdn.co/image/ab67616d00001e02b972e856818dbcae8525b545,0.767,0.631,0.77,163.024,-9.03,0.105,0.000602,0.00618,0.0673,False,True,2011,4.196383333333333
The Game,The City (feat. Kendrick Lamar),The R.E.D. Album,2011-01-01,True,42,6m49tZii9UUttOgDozxjI1,341453,https://i.scdn.co/image/ab67616d00001e029694b30f3bf3eb96a95e18da,0.574,0.787,0.302,144.474,-4.147,0.398,0.176,0.0,0.0918,False,True,2011,5.690883333333334
Tae Beast,El Campo Freestyle (feat. Kendrick Lamar),Tae Beast Tape 1,2010-07-01,True,1,1FnWyVYWz8K7zuLvmpUET6,157962,https://i.scdn.co/image/ab67616d00001e02fc26d036937cf2e1760a637d,0.604,0.947,0.884,80.342,-3.269,0.3,0.427,0.0,0.195,False,True,2010,2.6327
Kendrick Lamar,My People (feat. Kendrick Lamar),Bastards Of The Party (Original Motion Picture Soundtrack),2011-08-30,True,0,6KjVDcQFmUf2zgYxmM8Yps,240933,https://i.scdn.co/image/ab67616d00001e020d4911b818e922bdb61ea16e,0.647,0.495,0.502,87.426,-7.17,0.342,0.518,0.0,0.281,False,True,2011,4.01555
Jay Rock,Jay Rock feat. Kendrick Lamar & Major James,From Hood Tales to the Cover of XXL,2010-07-20,True,0,26eqFi54f9O7LJytvbRkje,191893,https://i.scdn.co/image/ab67616d00001e029c8fdf3916eaa468c1feebe9,0.627,0.647,0.674,88.028,-10.611,0.253,0.513,0.0,0.18,False,True,2010,3.1982166666666667
Rapper Big Pooh,"Nothing Less (feat. Ab Soul, Jay Rock & Kendrick Lamar)",Delightful Bars: Apple Turnover Version,2009-03-24,True,0,56emeztyiUrCqYmTV1u6KC,285413,https://i.scdn.co/image/ab67616d00001e0233d73425bda93b69c9678ede,0.645,0.803,0.436,88.625,-6.058,0.466,0.579,0.0,0.199,False,True,2009,4.756883333333334
Jay Rock,Colors (feat. Kendrick Lamar),We Run L.A.,2010-10-05,True,18,5xhZ7WG9wGpzSVBAoRghqN,198582,https://i.scdn.co/image/ab67616d00001e020a94a64a44c802bb293ae7de,0.556,0.814,0.303,158.419,-6.057,0.447,0.0387,0.0,0.3,False,True,2010,3.3097
The Game,The cypha (feat. Kendrick Lamar),Face of L.A.,2011-06-18,False,11,1ruBhCfqjvnE5CaJggzlsh,529293,https://i.scdn.co/image/ab67616d00001e02e5229a6865f74393fcad805f,0.564,0.638,0.749,86.78,-9.969,0.423,0.203,0.0,0.0706,False,True,2011,8.82155
Baby Keem,The Hillbillies (feat. Kendrick Lamar),The Hillbillies,2023-06-05,True,63,1h6w4POXM2LfG4ZD4xUfZQ,204800,https://i.scdn.co/image/ab67616d00001e02c4441140f4483bb1c18fe7ae,0.798,0.618,0.209,150.031,-5.932,0.192,0.0176,0.0,0.12,False,True,2023,3.4133333333333336
Baby Keem,family ties (feat. Kendrick Lamar),The Melodic Blue,2021-08-27,True,66,7Bpx2vsWfQFBACRz4h3IqH,252069,https://i.scdn.co/image/ab67616d00001e02163028c67a1f4a7c0e83a715,0.711,0.611,0.144,134.14,-5.453,0.329,0.00575,0.0,0.231,False,True,2021,4.20115
Mike WiLL Made-It,The Mantra (feat. Pharrell & Kendrick Lamar),Creed II: The Album,2018-11-14,True,35,7mVHy2E0yV3oTnV0OR5uMf,252384,https://i.scdn.co/image/ab67616d00001e02422f9a190a75e8c5482f7455,0.703,0.706,0.43,154.985,-3.797,0.109,0.268,0.0,0.171,False,True,2018,4.2064
